tox,Lg,Vds,Vgs,Id
0.5,50,0,0,4.58E-16
0.5,50,0,0.1,-1.59E-16
0.5,50,0,0.2,-7.75E-16
0.5,50,0,0.3,-3.70E-16
0.5,50,0,0.4,-4.05E-16
0.5,50,0,0.5,-1.22E-15
0.5,50,0,0.6,-1.59E-16
0.5,50,0,0.7,1.06E-16
0.5,50,0,0.8,9.01E-17
0.5,50,0,0.9,-5.28E-17
0.5,50,0,1,-3.35E-16
0.5,50,0,1.1,1.25E-15
0.5,50,0,1.2,-4.93E-16
0.5,50,0,1.3,1.13E-15
0.5,50,0,1.4,1.39E-15
0.5,50,0,1.5,1.32E-15
0.5,50,0,1.6,3.52E-16
0.5,50,0,1.7,-1.11E-15
0.5,50,0,1.8,1.02E-15
0.5,50,0,1.9,-8.98E-16
0.5,50,0,2,-4.58E-16
0.5,50,0.05,0,8.85E-08
0.5,50,0.05,0.1,1.65E-07
0.5,50,0.05,0.2,3.69E-07
0.5,50,0.05,0.3,1.08E-06
0.5,50,0.05,0.4,4.47E-06
0.5,50,0.05,0.5,2.31E-05
0.5,50,0.05,0.6,6.79E-05
0.5,50,0.05,0.7,7.99E-05
0.5,50,0.05,0.8,8.74E-05
0.5,50,0.05,0.9,9.23E-05
0.5,50,0.05,1,9.54E-05
0.5,50,0.05,1.1,9.75E-05
0.5,50,0.05,1.2,9.90E-05
0.5,50,0.05,1.3,0.000100089
0.5,50,0.05,1.4,0.000100903
0.5,50,0.05,1.5,0.000101529
0.5,50,0.05,1.6,0.000101995
0.5,50,0.05,1.7,0.000102315
0.5,50,0.05,1.8,0.000102515
0.5,50,0.05,1.9,0.000102648
0.5,50,0.05,2,0.000102777
0.5,50,0.1,0,3.84E-07
0.5,50,0.1,0.1,6.67E-07
0.5,50,0.1,0.2,1.34E-06
0.5,50,0.1,0.3,3.31E-06
0.5,50,0.1,0.4,1.04E-05
0.5,50,0.1,0.5,3.93E-05
0.5,50,0.1,0.6,0.000129603
0.5,50,0.1,0.7,0.000164769
0.5,50,0.1,0.8,0.000174827
0.5,50,0.1,0.9,0.000184349
0.5,50,0.1,1,0.000190439
0.5,50,0.1,1.1,0.000194498
0.5,50,0.1,1.2,0.000197383
0.5,50,0.1,1.3,0.000199546
0.5,50,0.1,1.4,0.000201241
0.5,50,0.1,1.5,0.000202617
0.5,50,0.1,1.6,0.000203765
0.5,50,0.1,1.7,0.000204743
0.5,50,0.1,1.8,0.000205593
0.5,50,0.1,1.9,0.000206341
0.5,50,0.1,2,0.000207009
0.5,50,0.15,0,1.43E-06
0.5,50,0.15,0.1,2.31E-06
0.5,50,0.15,0.2,4.16E-06
0.5,50,0.15,0.3,8.63E-06
0.5,50,0.15,0.4,2.09E-05
0.5,50,0.15,0.5,5.83E-05
0.5,50,0.15,0.6,0.000184937
0.5,50,0.15,0.7,0.000245926
0.5,50,0.15,0.8,0.000268722
0.5,50,0.15,0.9,0.000280501
0.5,50,0.15,1,0.000289034
0.5,50,0.15,1.1,0.000294841
0.5,50,0.15,1.2,0.000298996
0.5,50,0.15,1.3,0.000302131
0.5,50,0.15,1.4,0.000304603
0.5,50,0.15,1.5,0.000306625
0.5,50,0.15,1.6,0.000308325
0.5,50,0.15,1.7,0.000309787
0.5,50,0.15,1.8,0.000311067
0.5,50,0.15,1.9,0.000312204
0.5,50,0.15,2,0.000313227
0.5,50,0.2,0,4.62E-06
0.5,50,0.2,0.1,6.94E-06
0.5,50,0.2,0.2,1.12E-05
0.5,50,0.2,0.3,1.98E-05
0.5,50,0.2,0.4,3.86E-05
0.5,50,0.2,0.5,8.34E-05
0.5,50,0.2,0.6,0.000220315
0.5,50,0.2,0.7,0.000339186
0.5,50,0.2,0.8,0.000378187
0.5,50,0.2,0.9,0.00038587
0.5,50,0.2,1,0.000395231
0.5,50,0.2,1.1,0.000402236
0.5,50,0.2,1.2,0.000407413
0.5,50,0.2,1.3,0.000411386
0.5,50,0.2,1.4,0.000414564
0.5,50,0.2,1.5,0.000417193
0.5,50,0.2,1.6,0.000419427
0.5,50,0.2,1.7,0.000421368
0.5,50,0.2,1.8,0.000423082
0.5,50,0.2,1.9,0.000424617
0.5,50,0.2,2,0.000426008
0.5,50,0.25,0,1.30E-05
0.5,50,0.25,0.1,1.80E-05
0.5,50,0.25,0.2,2.63E-05
0.5,50,0.25,0.3,4.03E-05
0.5,50,0.25,0.4,6.56E-05
0.5,50,0.25,0.5,0.000116507
0.5,50,0.25,0.6,0.000254234
0.5,50,0.25,0.7,0.000425199
0.5,50,0.25,0.8,0.000487291
0.5,50,0.25,0.9,0.000506168
0.5,50,0.25,1,0.000512735
0.5,50,0.25,1.1,0.000519462
0.5,50,0.25,1.2,0.000524994
0.5,50,0.25,1.3,0.000529443
0.5,50,0.25,1.4,0.000533103
0.5,50,0.25,1.5,0.000536189
0.5,50,0.25,1.6,0.000538857
0.5,50,0.25,1.7,0.000541201
0.5,50,0.25,1.8,0.000543295
0.5,50,0.25,1.9,0.000545188
0.5,50,0.25,2,0.000546916
0.5,50,0.3,0,3.08E-05
0.5,50,0.3,0.1,3.99E-05
0.5,50,0.3,0.2,5.31E-05
0.5,50,0.3,0.3,7.31E-05
0.5,50,0.3,0.4,0.000104701
0.5,50,0.3,0.5,0.000159938
0.5,50,0.3,0.6,0.000292298
0.5,50,0.3,0.7,0.000516812
0.5,50,0.3,0.8,0.000580233
0.5,50,0.3,0.9,0.000634936
0.5,50,0.3,1,0.000643534
0.5,50,0.3,1.1,0.000649528
0.5,50,0.3,1.2,0.000653935
0.5,50,0.3,1.3,0.000658022
0.5,50,0.3,1.4,0.000661655
0.5,50,0.3,1.5,0.000664856
0.5,50,0.3,1.6,0.000667699
0.5,50,0.3,1.7,0.000670254
0.5,50,0.3,1.8,0.000672573
0.5,50,0.3,1.9,0.0006747
0.5,50,0.3,2,0.000676662
0.5,50,0.35,0,4.37E-05
0.5,50,0.35,0.1,5.63E-05
0.5,50,0.35,0.2,7.48E-05
0.5,50,0.35,0.3,0.000102965
0.5,50,0.35,0.4,0.00014755
0.5,50,0.35,0.5,0.000214698
0.5,50,0.35,0.6,0.000339541
0.5,50,0.35,0.7,0.00059621
0.5,50,0.35,0.8,0.000710746
0.5,50,0.35,0.9,0.000758954
0.5,50,0.35,1,0.000779709
0.5,50,0.35,1.1,0.000789665
0.5,50,0.35,1.2,0.000794259
0.5,50,0.35,1.3,0.000799203
0.5,50,0.35,1.4,0.000802314
0.5,50,0.35,1.5,0.000804919
0.5,50,0.35,1.6,0.000807415
0.5,50,0.35,1.7,0.000809773
0.5,50,0.35,1.8,0.000811991
0.5,50,0.35,1.9,0.000814081
0.5,50,0.35,2,0.000816048
0.5,50,0.4,0,5.99E-05
0.5,50,0.4,0.1,7.50E-05
0.5,50,0.4,0.2,9.61E-05
0.5,50,0.4,0.3,0.000126305
0.5,50,0.4,0.4,0.00017135
0.5,50,0.4,0.5,0.000244174
0.5,50,0.4,0.55,0.000301689
0.5,50,0.4,0.6,0.000391442
0.5,50,0.4,0.7,0.000658003
0.5,50,0.4,0.8,0.000807209
0.5,50,0.4,0.9,0.000866034
0.5,50,0.4,1,0.00091264
0.5,50,0.4,1.1,0.000928625
0.5,50,0.4,1.2,0.000939078
0.5,50,0.4,1.3,0.000945378
0.5,50,0.4,1.4,0.000950473
0.5,50,0.4,1.5,0.000953505
0.5,50,0.4,1.6,0.000956513
0.5,50,0.4,1.7,0.000959397
0.5,50,0.4,1.8,0.000962134
0.5,50,0.4,1.9,0.000964723
0.5,50,0.4,2,0.00096663
0.5,50,0.45,0,8.38E-05
0.5,50,0.45,0.1,0.000102305
0.5,50,0.45,0.2,0.000126984
0.5,50,0.45,0.3,0.000160716
0.5,50,0.45,0.4,0.000208499
0.5,50,0.45,0.5,0.000281346
0.5,50,0.45,0.6,0.000418551
0.5,50,0.45,0.7,0.00072546
0.5,50,0.45,0.8,0.000927534
0.5,50,0.45,0.9,0.00099507
0.5,50,0.45,1,0.001046954
0.5,50,0.45,1.1,0.001067436
0.5,50,0.45,1.2,0.001082374
0.5,50,0.45,1.3,0.001090774
0.5,50,0.45,1.4,0.001098872
0.5,50,0.45,1.5,0.001104404
0.5,50,0.45,1.6,0.00110841
0.5,50,0.45,1.7,0.001112263
0.5,50,0.45,1.8,0.001115925
0.5,50,0.45,1.9,0.001119402
0.5,50,0.45,2,0.001122076
0.5,50,0.5,0,0.000114527
0.5,50,0.5,0.1,0.000136673
0.5,50,0.5,0.2,0.000165243
0.5,50,0.5,0.3,0.000202801
0.5,50,0.5,0.4,0.000253802
0.5,50,0.5,0.5,0.000327983
0.5,50,0.5,0.6,0.000458845
0.5,50,0.5,0.7,0.000768315
0.5,50,0.5,0.8,0.001036696
0.5,50,0.5,0.9,0.001145506
0.5,50,0.5,1,0.001182251
0.5,50,0.5,1.1,0.00120852
0.5,50,0.5,1.2,0.00122583
0.5,50,0.5,1.3,0.001237642
0.5,50,0.5,1.4,0.001248146
0.5,50,0.5,1.5,0.001254047
0.5,50,0.5,1.6,0.001259625
0.5,50,0.5,1.7,0.001264836
0.5,50,0.5,1.8,0.001269738
0.5,50,0.5,1.9,0.001274297
0.5,50,0.5,2,0.001278186
0.5,50,0.6,0,0.000191655
0.5,50,0.6,0.1,0.000221668
0.5,50,0.6,0.2,0.000258385
0.5,50,0.6,0.3,0.000303878
0.5,50,0.6,0.4,0.000361691
0.5,50,0.6,0.5,0.000439527
0.5,50,0.6,0.6,0.000562193
0.5,50,0.6,0.7,0.000846318
0.5,50,0.6,0.8,0.001167802
0.5,50,0.6,0.9,0.001367824
0.5,50,0.6,1,0.001468388
0.5,50,0.6,1.1,0.001506429
0.5,50,0.6,1.2,0.001526988
0.5,50,0.6,1.3,0.001540661
0.5,50,0.6,1.4,0.001553698
0.5,50,0.6,1.5,0.001563845
0.5,50,0.6,1.6,0.001570834
0.5,50,0.6,1.7,0.001577311
0.5,50,0.6,1.8,0.001583305
0.5,50,0.6,1.9,0.001588908
0.5,50,0.6,2,0.001594101
0.5,50,0.7,0,0.000281109
0.5,50,0.7,0.1,0.000318436
0.5,50,0.7,0.2,0.000362624
0.5,50,0.7,0.3,0.000415528
0.5,50,0.7,0.4,0.000480263
0.5,50,0.7,0.5,0.000563333
0.5,50,0.7,0.6,0.000683696
0.5,50,0.7,0.7,0.000945528
0.5,50,0.7,0.8,0.00127661
0.5,50,0.7,0.9,0.001573612
0.5,50,0.7,1,0.001725349
0.5,50,0.7,1.1,0.001813962
0.5,50,0.7,1.2,0.001847356
0.5,50,0.7,1.3,0.001862413
0.5,50,0.7,1.4,0.001876223
0.5,50,0.7,1.5,0.001885895
0.5,50,0.7,1.6,0.001894969
0.5,50,0.7,1.7,0.001903184
0.5,50,0.7,1.8,0.001910757
0.5,50,0.7,1.9,0.001917722
0.5,50,0.7,2,0.001924207
0.5,50,0.8,0,0.000382074
0.5,50,0.8,0.1,0.000427342
0.5,50,0.8,0.2,0.000479583
0.5,50,0.8,0.3,0.00054026
0.5,50,0.8,0.4,0.000611732
0.5,50,0.8,0.5,0.000698815
0.5,50,0.8,0.6,0.000815648
0.5,50,0.8,0.7,0.001049743
0.5,50,0.8,0.8,0.001392275
0.5,50,0.8,0.9,0.001695953
0.5,50,0.8,1,0.001898284
0.5,50,0.8,1.1,0.002054725
0.5,50,0.8,1.2,0.002131464
0.5,50,0.8,1.3,0.002163653
0.5,50,0.8,1.4,0.002185572
0.5,50,0.8,1.5,0.002200956
0.5,50,0.8,1.6,0.002214611
0.5,50,0.8,1.7,0.002226637
0.5,50,0.8,1.8,0.002237283
0.5,50,0.8,1.9,0.002246828
0.5,50,0.8,2,0.002255454
0.5,50,0.9,0,0.000480761
0.5,50,0.9,0.1,0.000532529
0.5,50,0.9,0.2,0.000591261
0.5,50,0.9,0.3,0.000658321
0.5,50,0.9,0.4,0.000736014
0.5,50,0.9,0.5,0.000829133
0.5,50,0.9,0.6,0.000950522
0.5,50,0.9,0.7,0.001162255
0.5,50,0.9,0.8,0.001505934
0.5,50,0.9,0.9,0.001826266
0.5,50,0.9,1,0.002097385
0.5,50,0.9,1.1,0.002274975
0.5,50,0.9,1.2,0.002401044
0.5,50,0.9,1.3,0.002457406
0.5,50,0.9,1.4,0.00248566
0.5,50,0.9,1.5,0.002504967
0.5,50,0.9,1.6,0.002519062
0.5,50,0.9,1.7,0.002532227
0.5,50,0.9,1.8,0.002544204
0.5,50,0.9,1.9,0.002555129
0.5,50,0.9,2,0.002565124
0.5,50,1,0,0.000579553
0.5,50,1,0.1,0.000637334
0.5,50,1,0.2,0.000701982
0.5,50,1,0.3,0.000774672
0.5,50,1,0.4,0.000857365
0.5,50,1,0.5,0.00095401
0.5,50,1,0.6,0.001074795
0.5,50,1,0.7,0.001265641
0.5,50,1,0.8,0.001629313
0.5,50,1,0.9,0.001958221
0.5,50,1,1,0.002276845
0.5,50,1,1.1,0.002466987
0.5,50,1,1.2,0.002642453
0.5,50,1,1.3,0.002745297
0.5,50,1,1.4,0.002784205
0.5,50,1,1.5,0.002805924
0.5,50,1,1.6,0.002825191
0.5,50,1,1.7,0.002842986
0.5,50,1,1.8,0.002859076
0.5,50,1,1.9,0.002871832
0.5,50,1,2,0.002883652
4,300,0,0,-3.17E-16
4,300,0,0.1,2.82E-16
4,300,0,0.2,9.34E-16
4,300,0,0.3,3.52E-16
4,300,0,0.4,-7.04E-17
4,300,0,0.5,2.17E-15
4,300,0,0.6,1.69E-15
4,300,0,0.7,-8.80E-17
4,300,0,0.8,2.22E-15
4,300,0,0.9,2.11E-16
4,300,0,1,1.25E-15
4,300,0,1.1,9.87E-16
4,300,0,1.2,-7.40E-16
4,300,0,1.3,2.29E-16
4,300,0,1.4,7.75E-16
4,300,0,1.5,-1.76E-16
4,300,0,1.6,1.60E-15
4,300,0,1.7,-1.93E-15
4,300,0,1.8,-5.24E-17
4,300,0,1.9,6.64E-16
4,300,0,2,3.95E-16
4,300,0.05,0,2.08E-07
4,300,0.05,0.1,4.03E-07
4,300,0.05,0.2,8.49E-07
4,300,0.05,0.3,1.93E-06
4,300,0.05,0.4,4.59E-06
4,300,0.05,0.5,1.18E-05
4,300,0.05,0.6,2.96E-05
4,300,0.05,0.7,3.46E-05
4,300,0.05,0.8,3.74E-05
4,300,0.05,0.9,3.96E-05
4,300,0.05,1,4.11E-05
4,300,0.05,1.1,4.22E-05
4,300,0.05,1.2,4.33E-05
4,300,0.05,1.3,4.43E-05
4,300,0.05,1.4,4.49E-05
4,300,0.05,1.5,4.54E-05
4,300,0.05,1.6,4.60E-05
4,300,0.05,1.7,4.66E-05
4,300,0.05,1.8,4.72E-05
4,300,0.05,1.9,4.77E-05
4,300,0.05,2,4.81E-05
4,300,0.1,0,6.53E-07
4,300,0.1,0.1,1.14E-06
4,300,0.1,0.2,2.12E-06
4,300,0.1,0.3,4.19E-06
4,300,0.1,0.4,8.76E-06
4,300,0.1,0.5,2.00E-05
4,300,0.1,0.6,5.57E-05
4,300,0.1,0.7,6.88E-05
4,300,0.1,0.8,7.50E-05
4,300,0.1,0.9,7.94E-05
4,300,0.1,1,8.26E-05
4,300,0.1,1.1,8.53E-05
4,300,0.1,1.2,8.73E-05
4,300,0.1,1.3,8.92E-05
4,300,0.1,1.4,9.07E-05
4,300,0.1,1.5,9.20E-05
4,300,0.1,1.6,9.32E-05
4,300,0.1,1.7,9.43E-05
4,300,0.1,1.8,9.53E-05
4,300,0.1,1.9,9.62E-05
4,300,0.1,2,9.70E-05
4,300,0.15,0,1.64E-06
4,300,0.15,0.1,2.60E-06
4,300,0.15,0.2,4.32E-06
4,300,0.15,0.3,7.49E-06
4,300,0.15,0.4,1.37E-05
4,300,0.15,0.5,2.75E-05
4,300,0.15,0.6,7.22E-05
4,300,0.15,0.7,0.000102564
4,300,0.15,0.8,0.00011375
4,300,0.15,0.9,0.00012053
4,300,0.15,1,0.000125797
4,300,0.15,1.1,0.000129931
4,300,0.15,1.2,0.000133069
4,300,0.15,1.3,0.000135854
4,300,0.15,1.4,0.000138387
4,300,0.15,1.5,0.000140477
4,300,0.15,1.6,0.000142138
4,300,0.15,1.7,0.000143636
4,300,0.15,1.8,0.000145119
4,300,0.15,1.9,0.00014642
4,300,0.15,2,0.000147658
4,300,0.2,0,3.53E-06
4,300,0.2,0.1,5.16E-06
4,300,0.2,0.2,7.79E-06
4,300,0.2,0.3,1.22E-05
4,300,0.2,0.4,1.99E-05
4,300,0.2,0.5,3.57E-05
4,300,0.2,0.6,8.38E-05
4,300,0.2,0.7,0.00013608
4,300,0.2,0.8,0.000153134
4,300,0.2,0.9,0.000163167
4,300,0.2,1,0.000170644
4,300,0.2,1.1,0.000176267
4,300,0.2,1.2,0.000180741
4,300,0.2,1.3,0.000184459
4,300,0.2,1.4,0.000187938
4,300,0.2,1.5,0.000190833
4,300,0.2,1.6,0.000193055
4,300,0.2,1.7,0.000195061
4,300,0.2,1.8,0.000197066
4,300,0.2,1.9,0.000198904
4,300,0.2,2,0.000200595
4,300,0.25,0,6.60E-06
4,300,0.25,0.1,9.05E-06
4,300,0.25,0.2,1.27E-05
4,300,0.25,0.3,1.83E-05
4,300,0.25,0.4,2.76E-05
4,300,0.25,0.5,4.50E-05
4,300,0.25,0.6,9.47E-05
4,300,0.25,0.7,0.000164732
4,300,0.25,0.8,0.000192704
4,300,0.25,0.9,0.000206445
4,300,0.25,1,0.000216482
4,300,0.25,1.1,0.000224164
4,300,0.25,1.2,0.000229812
4,300,0.25,1.3,0.000234891
4,300,0.25,1.4,0.000239382
4,300,0.25,1.5,0.000242916
4,300,0.25,1.6,0.000245684
4,300,0.25,1.7,0.000248511
4,300,0.25,1.8,0.000251045
4,300,0.25,1.9,0.000253423
4,300,0.25,2,0.000255731
4,300,0.3,0,8.29E-06
4,300,0.3,0.1,1.12E-05
4,300,0.3,0.2,1.56E-05
4,300,0.3,0.3,2.22E-05
4,300,0.3,0.4,3.32E-05
4,300,0.3,0.5,5.30E-05
4,300,0.3,0.6,0.000105278
4,300,0.3,0.7,0.000183867
4,300,0.3,0.8,0.000232248
4,300,0.3,0.9,0.000250013
4,300,0.3,1,0.000263041
4,300,0.3,1.1,0.000273163
4,300,0.3,1.2,0.000280375
4,300,0.3,1.3,0.000286884
4,300,0.3,1.4,0.000291972
4,300,0.3,1.5,0.000296228
4,300,0.3,1.6,0.000300157
4,300,0.3,1.7,0.000303756
4,300,0.3,1.8,0.000307076
4,300,0.3,1.9,0.000310044
4,300,0.3,2,0.000312708
4,300,0.35,0,1.07E-05
4,300,0.35,0.1,1.41E-05
4,300,0.35,0.2,1.90E-05
4,300,0.35,0.3,2.63E-05
4,300,0.35,0.4,3.78E-05
4,300,0.35,0.5,5.82E-05
4,300,0.35,0.6,0.00011112
4,300,0.35,0.7,0.000197687
4,300,0.35,0.8,0.000266763
4,300,0.35,0.9,0.000294904
4,300,0.35,1,0.000310905
4,300,0.35,1.1,0.000322173
4,300,0.35,1.2,0.000332469
4,300,0.35,1.3,0.000339112
4,300,0.35,1.4,0.000345789
4,300,0.35,1.5,0.000351671
4,300,0.35,1.6,0.000356464
4,300,0.35,1.7,0.000360375
4,300,0.35,1.8,0.000363726
4,300,0.35,1.9,0.0003672
4,300,0.35,2,0.000370313
4,300,0.4,0,1.38E-05
4,300,0.4,0.1,1.78E-05
4,300,0.4,0.2,2.33E-05
4,300,0.4,0.3,3.13E-05
4,300,0.4,0.4,4.36E-05
4,300,0.4,0.5,6.48E-05
4,300,0.4,0.6,0.000117949
4,300,0.4,0.7,0.000206587
4,300,0.4,0.8,0.000292337
4,300,0.4,0.9,0.000331395
4,300,0.4,1,0.000354483
4,300,0.4,1.1,0.000372064
4,300,0.4,1.2,0.000383014
4,300,0.4,1.3,0.000393426
4,300,0.4,1.4,0.000400918
4,300,0.4,1.5,0.000406717
4,300,0.4,1.6,0.000412286
4,300,0.4,1.7,0.000417628
4,300,0.4,1.8,0.00042273
4,300,0.4,1.9,0.000426845
4,300,0.4,2,0.000430677
4,300,0.45,0,1.74E-05
4,300,0.45,0.1,2.19E-05
4,300,0.45,0.2,2.81E-05
4,300,0.45,0.3,3.69E-05
4,300,0.45,0.4,5.01E-05
4,300,0.45,0.5,7.23E-05
4,300,0.45,0.6,0.000125818
4,300,0.45,0.7,0.000215537
4,300,0.45,0.8,0.000305799
4,300,0.45,0.9,0.000363804
4,300,0.45,1,0.000393627
4,300,0.45,1.1,0.0004143
4,300,0.45,1.2,0.000428035
4,300,0.45,1.3,0.000440473
4,300,0.45,1.4,0.000451198
4,300,0.45,1.5,0.00045929
4,300,0.45,1.6,0.000465461
4,300,0.45,1.7,0.000471712
4,300,0.45,1.8,0.000477348
4,300,0.45,1.9,0.000482297
4,300,0.45,2,0.000487128
4,300,0.5,0,2.12E-05
4,300,0.5,0.1,2.62E-05
4,300,0.5,0.2,3.30E-05
4,300,0.5,0.3,4.25E-05
4,300,0.5,0.4,5.64E-05
4,300,0.5,0.5,7.93E-05
4,300,0.5,0.6,0.000133362
4,300,0.5,0.7,0.000225487
4,300,0.5,0.8,0.000318842
4,300,0.5,0.9,0.000398308
4,300,0.5,1,0.000432714
4,300,0.5,1.1,0.000454533
4,300,0.5,1.2,0.000473755
4,300,0.5,1.3,0.000486286
4,300,0.5,1.4,0.000498598
4,300,0.5,1.5,0.000509073
4,300,0.5,1.6,0.000517267
4,300,0.5,1.7,0.000523257
4,300,0.5,1.8,0.00052942
4,300,0.5,1.9,0.000535301
4,300,0.5,2,0.000540442
4,300,0.6,0,2.86E-05
4,300,0.6,0.1,3.43E-05
4,300,0.6,0.2,4.18E-05
4,300,0.6,0.3,5.21E-05
4,300,0.6,0.4,6.70E-05
4,300,0.6,0.5,9.09E-05
4,300,0.6,0.6,0.000145319
4,300,0.6,0.7,0.000239911
4,300,0.6,0.8,0.000340951
4,300,0.6,0.9,0.000431167
4,300,0.6,1,0.000496047
4,300,0.6,1.1,0.000532635
4,300,0.6,1.2,0.000558795
4,300,0.6,1.3,0.000579435
4,300,0.6,1.4,0.000592456
4,300,0.6,1.5,0.000606093
4,300,0.6,1.6,0.000618077
4,300,0.6,1.7,0.000628252
4,300,0.6,1.8,0.000636544
4,300,0.6,1.9,0.000643197
4,300,0.6,2,0.000648691
4,300,0.7,0,3.45E-05
4,300,0.7,0.1,4.09E-05
4,300,0.7,0.2,4.92E-05
4,300,0.7,0.3,6.04E-05
4,300,0.7,0.4,7.63E-05
4,300,0.7,0.5,0.000101159
4,300,0.7,0.6,0.000156105
4,300,0.7,0.7,0.000252943
4,300,0.7,0.8,0.000357664
4,300,0.7,0.9,0.000456433
4,300,0.7,1,0.000536381
4,300,0.7,1.1,0.000598023
4,300,0.7,1.2,0.000628096
4,300,0.7,1.3,0.000658351
4,300,0.7,1.4,0.000679189
4,300,0.7,1.5,0.000694323
4,300,0.7,1.6,0.00070945
4,300,0.7,1.7,0.000723201
4,300,0.7,1.8,0.000735281
4,300,0.7,1.9,0.000745799
4,300,0.7,2,0.00075446
4,300,0.8,0,3.98E-05
4,300,0.8,0.1,4.67E-05
4,300,0.8,0.2,5.55E-05
4,300,0.8,0.3,6.73E-05
4,300,0.8,0.4,8.39E-05
4,300,0.8,0.5,0.000109474
4,300,0.8,0.6,0.000164771
4,300,0.8,0.7,0.00026339
4,300,0.8,0.8,0.00037059
4,300,0.8,0.9,0.000473813
4,300,0.8,1,0.000564102
4,300,0.8,1.1,0.000638883
4,300,0.8,1.2,0.000682543
4,300,0.8,1.3,0.000720475
4,300,0.8,1.4,0.000750864
4,300,0.8,1.5,0.000770197
4,300,0.8,1.6,0.000787998
4,300,0.8,1.7,0.000804974
4,300,0.8,1.8,0.000819602
4,300,0.8,1.9,0.000833033
4,300,0.8,2,0.000845156
4,300,0.9,0,4.44E-05
4,300,0.9,0.1,5.16E-05
4,300,0.9,0.2,6.09E-05
4,300,0.9,0.3,7.32E-05
4,300,0.9,0.4,9.02E-05
4,300,0.9,0.5,0.000116423
4,300,0.9,0.6,0.000172024
4,300,0.9,0.7,0.000272026
4,300,0.9,0.8,0.000381024
4,300,0.9,0.9,0.000487372
4,300,0.9,1,0.000588887
4,300,0.9,1.1,0.000661652
4,300,0.9,1.2,0.000721498
4,300,0.9,1.3,0.000767058
4,300,0.9,1.4,0.000805762
4,300,0.9,1.5,0.000832064
4,300,0.9,1.6,0.000852497
4,300,0.9,1.7,0.000872179
4,300,0.9,1.8,0.000889927
4,300,0.9,1.9,0.000906135
4,300,0.9,2,0.000920099
4,300,1,0,4.83E-05
4,300,1,0.1,5.59E-05
4,300,1,0.2,6.56E-05
4,300,1,0.3,7.82E-05
4,300,1,0.4,9.57E-05
4,300,1,0.5,0.000122343
4,300,1,0.6,0.000178222
4,300,1,0.7,0.000279336
4,300,1,0.8,0.000389821
4,300,1,0.9,0.000498383
4,300,1,1,0.000602841
4,300,1,1.1,0.000677305
4,300,1,1.2,0.000747984
4,300,1,1.3,0.000802037
4,300,1,1.4,0.000848379
4,300,1,1.5,0.000882393
4,300,1,1.6,0.000906496
4,300,1,1.7,0.000929406
4,300,1,1.8,0.000950593
4,300,1,1.9,0.000969957
4,300,1,2,0.000986924
0.5,500,0,0,1.16E-15
0.5,500,0,0.1,7.58E-16
0.5,500,0,0.2,4.76E-16
0.5,500,0,0.3,-9.34E-16
0.5,500,0,0.4,1.39E-15
0.5,500,0,0.5,-1.29E-15
0.5,500,0,0.6,-5.99E-16
0.5,500,0,0.7,-7.05E-16
0.5,500,0,0.8,1.41E-15
0.5,500,0,0.9,1.43E-15
0.5,500,0,1,3.52E-17
0.5,500,0,1.1,1.23E-15
0.5,500,0,1.2,1.64E-15
0.5,500,0,1.3,1.71E-15
0.5,500,0,1.4,2.82E-16
0.5,500,0,1.5,2.64E-16
0.5,500,0,1.6,1.87E-15
0.5,500,0,1.7,1.51E-15
0.5,500,0,1.8,-9.16E-16
0.5,500,0,1.9,-1.04E-15
0.5,500,0,2,-5.64E-16
0.5,500,0.05,0,6.78E-09
0.5,500,0.05,0.1,1.25E-08
0.5,500,0.05,0.2,2.77E-08
0.5,500,0.05,0.3,8.26E-08
0.5,500,0.05,0.4,3.81E-07
0.5,500,0.05,0.5,3.13E-06
0.5,500,0.05,0.6,2.40E-05
0.5,500,0.05,0.7,2.65E-05
0.5,500,0.05,0.8,3.14E-05
0.5,500,0.05,0.9,3.59E-05
0.5,500,0.05,1,3.83E-05
0.5,500,0.05,1.1,3.98E-05
0.5,500,0.05,1.2,4.08E-05
0.5,500,0.05,1.3,4.16E-05
0.5,500,0.05,1.4,4.23E-05
0.5,500,0.05,1.5,4.29E-05
0.5,500,0.05,1.6,4.34E-05
0.5,500,0.05,1.7,4.39E-05
0.5,500,0.05,1.8,4.43E-05
0.5,500,0.05,1.9,4.47E-05
0.5,500,0.05,2,4.51E-05
0.5,500,0.1,0,2.58E-08
0.5,500,0.1,0.1,4.38E-08
0.5,500,0.1,0.2,8.65E-08
0.5,500,0.1,0.3,2.15E-07
0.5,500,0.1,0.4,7.58E-07
0.5,500,0.1,0.5,4.42E-06
0.5,500,0.1,0.6,4.14E-05
0.5,500,0.1,0.7,5.70E-05
0.5,500,0.1,0.8,6.18E-05
0.5,500,0.1,0.9,6.83E-05
0.5,500,0.1,1,7.18E-05
0.5,500,0.1,1.1,7.42E-05
0.5,500,0.1,1.2,7.62E-05
0.5,500,0.1,1.3,7.78E-05
0.5,500,0.1,1.4,7.92E-05
0.5,500,0.1,1.5,8.04E-05
0.5,500,0.1,1.6,8.16E-05
0.5,500,0.1,1.7,8.26E-05
0.5,500,0.1,1.8,8.36E-05
0.5,500,0.1,1.9,8.45E-05
0.5,500,0.1,2,8.54E-05
0.5,500,0.15,0,8.05E-08
0.5,500,0.15,0.1,1.27E-07
