tch,mch,tox,ub,vg,e0,e1,e2
4.00E-09,0.04,1.00E-09,3.5,2.7,-1.4405,-0.66166,0.95559
4.00E-09,0.04,1.00E-09,3.5,2.8,-1.4909,-0.71439,0.90155
4.00E-09,0.04,1.00E-09,3.5,2.9,-1.5413,-0.76713,0.84746
4.00E-09,0.04,1.00E-09,3.5,3,-1.5917,-0.81988,0.79331
6.00E-09,0.04,1.00E-09,3.5,-1,1.1294,1.5635,2.3774
6.00E-09,0.04,1.00E-09,3.5,-0.9,1.0294,1.4635,2.2774
6.00E-09,0.04,1.00E-09,3.5,-0.8,0.92945,1.3635,2.1774
6.00E-09,0.04,1.00E-09,3.5,-0.7,0.82948,1.2635,2.0774
6.00E-09,0.04,1.00E-09,3.5,-0.6,0.72942,1.1635,1.9774
6.00E-09,0.04,1.00E-09,3.5,-0.5,0.6294,1.0635,1.8773
6.00E-09,0.04,1.00E-09,3.5,-0.4,0.52941,0.96348,1.7774
6.00E-09,0.04,1.00E-09,3.5,-0.3,0.42948,0.86355,1.6774
6.00E-09,0.04,1.00E-09,3.5,-0.2,0.32947,0.76354,1.5774
6.00E-09,0.04,1.00E-09,3.5,-0.1,0.22943,0.6635,1.4774
6.00E-09,0.04,1.00E-09,3.5,0,0.13039,0.56447,1.3783
6.00E-09,0.04,1.00E-09,3.5,0.1,0.034446,0.46826,1.2822
6.00E-09,0.04,1.00E-09,3.5,0.2,-0.042987,0.38898,1.203
6.00E-09,0.04,1.00E-09,3.5,0.3,-0.10873,0.32043,1.1346
6.00E-09,0.04,1.00E-09,3.5,0.4,-0.17311,0.25315,1.0676
6.00E-09,0.04,1.00E-09,3.5,0.5,-0.2374,0.18597,1.0006
6.00E-09,0.04,1.00E-09,3.5,0.6,-0.30164,0.11886,0.93372
6.00E-09,0.04,1.00E-09,3.5,0.7,-0.36503,0.052602,0.86769
6.00E-09,0.04,1.00E-09,3.5,0.8,-0.42309,-0.0084384,0.80679
6.00E-09,0.04,1.00E-09,3.5,0.9,-0.47375,-0.062232,0.75302
6.00E-09,0.04,1.00E-09,3.5,1,-0.52199,-0.11363,0.70161
6.00E-09,0.04,1.00E-09,3.5,1.1,-0.56986,-0.16465,0.6506
6.00E-09,0.04,1.00E-09,3.5,1.2,-0.61771,-0.21563,0.59964
6.00E-09,0.04,1.00E-09,3.5,1.3,-0.66559,-0.26661,0.54869
6.00E-09,0.04,1.00E-09,3.5,1.4,-0.71351,-0.31762,0.49773
6.00E-09,0.04,1.00E-09,3.5,1.5,-0.76147,-0.36863,0.44678
6.00E-09,0.04,1.00E-09,3.5,1.6,-0.80947,-0.41967,0.39582
6.00E-09,0.04,1.00E-09,3.5,1.7,-0.85751,-0.47072,0.34487
6.00E-09,0.04,1.00E-09,3.5,1.8,-0.90559,-0.5218,0.2939
6.00E-09,0.04,1.00E-09,3.5,1.9,-0.95371,-0.57288,0.24294
6.00E-09,0.04,1.00E-09,3.5,2,-1.0019,-0.62399,0.19198
6.00E-09,0.04,1.00E-09,3.5,2.1,-1.05,-0.67508,0.14103
6.00E-09,0.04,1.00E-09,3.5,2.2,-1.0981,-0.72607,0.090217
6.00E-09,0.04,1.00E-09,3.5,2.3,-1.1453,-0.77623,0.040258
6.00E-09,0.04,1.00E-09,3.5,2.4,-1.1895,-0.82348,-0.0066937
6.00E-09,0.04,1.00E-09,3.5,2.5,-1.2298,-0.86709,-0.049897
6.00E-09,0.04,1.00E-09,3.5,2.6,-1.2684,-0.9091,-0.091425
6.00E-09,0.04,1.00E-09,3.5,2.7,-1.3066,-0.95072,-0.13252
6.00E-09,0.04,1.00E-09,3.5,2.8,-1.3447,-0.99227,-0.17352
6.00E-09,0.04,1.00E-09,3.5,2.9,-1.3829,-1.0338,-0.2145
6.00E-09,0.04,1.00E-09,3.5,3,-1.4211,-1.0754,-0.25547
8.00E-09,0.04,1.00E-09,3.5,-1,1.0839,1.3545,1.8434
8.00E-09,0.04,1.00E-09,3.5,-0.9,0.98389,1.2545,1.7434
8.00E-09,0.04,1.00E-09,3.5,-0.8,0.8839,1.1545,1.6434
8.00E-09,0.04,1.00E-09,3.5,-0.7,0.78393,1.0546,1.5434
8.00E-09,0.04,1.00E-09,3.5,-0.6,0.68387,0.95451,1.4434
8.00E-09,0.04,1.00E-09,3.5,-0.5,0.58384,0.85448,1.3433
8.00E-09,0.04,1.00E-09,3.5,-0.4,0.48386,0.75449,1.2433
8.00E-09,0.04,1.00E-09,3.5,-0.3,0.38393,0.65457,1.1434
8.00E-09,0.04,1.00E-09,3.5,-0.2,0.28392,0.55455,1.0434
8.00E-09,0.04,1.00E-09,3.5,-0.1,0.18389,0.45452,0.94337
8.00E-09,0.04,1.00E-09,3.5,0,0.084844,0.35548,0.84432
8.00E-09,0.04,1.00E-09,3.5,0.1,-0.0029211,0.2666,0.75549
8.00E-09,0.04,1.00E-09,3.5,0.2,-0.070696,0.19568,0.68468
8.00E-09,0.04,1.00E-09,3.5,0.3,-0.13327,0.12948,0.61866
8.00E-09,0.04,1.00E-09,3.5,0.4,-0.19481,0.064305,0.55367
8.00E-09,0.04,1.00E-09,3.5,0.5,-0.25215,0.0032581,0.49277
8.00E-09,0.04,1.00E-09,3.5,0.6,-0.3017,-0.050162,0.43935
8.00E-09,0.04,1.00E-09,3.5,0.7,-0.34796,-0.10031,0.38918
8.00E-09,0.04,1.00E-09,3.5,0.8,-0.39368,-0.14988,0.33963
8.00E-09,0.04,1.00E-09,3.5,0.9,-0.43939,-0.19938,0.29018
8.00E-09,0.04,1.00E-09,3.5,1,-0.48518,-0.24891,0.24075
8.00E-09,0.04,1.00E-09,3.5,1.1,-0.53107,-0.29847,0.19134
8.00E-09,0.04,1.00E-09,3.5,1.2,-0.57702,-0.34805,0.14195
8.00E-09,0.04,1.00E-09,3.5,1.3,-0.62294,-0.39755,0.092693
8.00E-09,0.04,1.00E-09,3.5,1.4,-0.66816,-0.44635,0.0442
8.00E-09,0.04,1.00E-09,3.5,1.5,-0.71064,-0.49254,-0.0015536
8.00E-09,0.04,1.00E-09,3.5,1.6,-0.74933,-0.53517,-0.04355
8.00E-09,0.04,1.00E-09,3.5,1.7,-0.78615,-0.57601,-0.083628
8.00E-09,0.04,1.00E-09,3.5,1.8,-0.8225,-0.61639,-0.12315
8.00E-09,0.04,1.00E-09,3.5,1.9,-0.85883,-0.6567,-0.16251
8.00E-09,0.04,1.00E-09,3.5,2,-0.89521,-0.69702,-0.20181
8.00E-09,0.04,1.00E-09,3.5,2.1,-0.93169,-0.73738,-0.24107
8.00E-09,0.04,1.00E-09,3.5,2.2,-0.96825,-0.77779,-0.2803
8.00E-09,0.04,1.00E-09,3.5,2.3,-1.0049,-0.81823,-0.31949
8.00E-09,0.04,1.00E-09,3.5,2.4,-1.0416,-0.85872,-0.35865
8.00E-09,0.04,1.00E-09,3.5,2.5,-1.0785,-0.89925,-0.39778
8.00E-09,0.04,1.00E-09,3.5,2.6,-1.1154,-0.93983,-0.43687
8.00E-09,0.04,1.00E-09,3.5,2.7,-1.1524,-0.98045,-0.47593
8.00E-09,0.04,1.00E-09,3.5,2.8,-1.1896,-1.0211,-0.51496
8.00E-09,0.04,1.00E-09,3.5,2.9,-1.2268,-1.0618,-0.55394
8.00E-09,0.04,1.00E-09,3.5,3,-1.264,-1.1025,-0.59288
1.00E-08,0.04,1.00E-09,3.5,-1,1.0588,1.2452,1.5739
1.00E-08,0.04,1.00E-09,3.5,-0.9,0.95881,1.1452,1.4739
1.00E-08,0.04,1.00E-09,3.5,-0.8,0.85882,1.0452,1.3739
1.00E-08,0.04,1.00E-09,3.5,-0.7,0.75885,0.94528,1.2739
1.00E-08,0.04,1.00E-09,3.5,-0.6,0.6588,0.84522,1.1739
1.00E-08,0.04,1.00E-09,3.5,-0.5,0.55877,0.74519,1.0739
1.00E-08,0.04,1.00E-09,3.5,-0.4,0.45878,0.64521,0.97387
1.00E-08,0.04,1.00E-09,3.5,-0.3,0.35885,0.54528,0.87394
1.00E-08,0.04,1.00E-09,3.5,-0.2,0.25884,0.44527,0.77393
1.00E-08,0.04,1.00E-09,3.5,-0.1,0.15885,0.34527,0.67393
1.00E-08,0.04,1.00E-09,3.5,0,0.06053,0.24687,0.57553
1.00E-08,0.04,1.00E-09,3.5,0.1,-0.020015,0.16427,0.49294
1.00E-08,0.04,1.00E-09,3.5,0.2,-0.083332,0.096944,0.42566
1.00E-08,0.04,1.00E-09,3.5,0.3,-0.14181,0.034133,0.36293
1.00E-08,0.04,1.00E-09,3.5,0.4,-0.19324,-0.02176,0.30701
1.00E-08,0.04,1.00E-09,3.5,0.5,-0.23866,-0.071708,0.25697
1.00E-08,0.04,1.00E-09,3.5,0.6,-0.28257,-0.12008,0.20854
1.00E-08,0.04,1.00E-09,3.5,0.7,-0.32636,-0.16823,0.16044
1.00E-08,0.04,1.00E-09,3.5,0.8,-0.37023,-0.21635,0.11246
1.00E-08,0.04,1.00E-09,3.5,0.9,-0.4139,-0.26418,0.064865
1.00E-08,0.04,1.00E-09,3.5,1,-0.45601,-0.31048,0.018961
1.00E-08,0.04,1.00E-09,3.5,1.1,-0.49455,-0.3534,-0.02331
1.00E-08,0.04,1.00E-09,3.5,1.2,-0.53033,-0.3937,-0.062705
1.00E-08,0.04,1.00E-09,3.5,1.3,-0.56522,-0.4331,-0.10101
1.00E-08,0.04,1.00E-09,3.5,1.4,-0.60002,-0.47234,-0.13898
1.00E-08,0.04,1.00E-09,3.5,1.5,-0.63494,-0.51159,-0.1768
1.00E-08,0.04,1.00E-09,3.5,1.6,-0.67001,-0.55092,-0.21455
1.00E-08,0.04,1.00E-09,3.5,1.7,-0.70527,-0.59032,-0.25221
1.00E-08,0.04,1.00E-09,3.5,1.8,-0.7407,-0.6298,-0.28979
1.00E-08,0.04,1.00E-09,3.5,1.9,-0.7763,-0.66934,-0.32729
1.00E-08,0.04,1.00E-09,3.5,2,-0.81204,-0.70894,-0.36468
1.00E-08,0.04,1.00E-09,3.5,2.1,-0.84783,-0.74848,-0.40186
1.00E-08,0.04,1.00E-09,3.5,2.2,-0.88329,-0.78763,-0.43846
1.00E-08,0.04,1.00E-09,3.5,2.3,-0.91753,-0.82555,-0.4736
1.00E-08,0.04,1.00E-09,3.5,2.4,-0.94987,-0.86161,-0.50659
1.00E-08,0.04,1.00E-09,3.5,2.5,-0.9809,-0.89635,-0.53798
1.00E-08,0.04,1.00E-09,3.5,2.6,-1.0115,-0.93056,-0.56859
1.00E-08,0.04,1.00E-09,3.5,2.7,-1.042,-0.96465,-0.59888
1.00E-08,0.04,1.00E-09,3.5,2.8,-1.0727,-0.99876,-0.62897
1.00E-08,0.04,1.00E-09,3.5,2.9,-1.1036,-1.0329,-0.65893
1.00E-08,0.04,1.00E-09,3.5,3,-1.1347,-1.0672,-0.68877
2.00E-09,0.04,2.00E-09,3.5,-1,1.5305,3.913,4.7977
2.00E-09,0.04,2.00E-09,3.5,-0.9,1.4305,3.813,4.6977
2.00E-09,0.04,2.00E-09,3.5,-0.8,1.3306,3.7131,4.5978
2.00E-09,0.04,2.00E-09,3.5,-0.7,1.2306,3.6131,4.4978
2.00E-09,0.04,2.00E-09,3.5,-0.6,1.1305,3.513,4.3977
2.00E-09,0.04,2.00E-09,3.5,-0.5,1.0305,3.413,4.2977
2.00E-09,0.04,2.00E-09,3.5,-0.4,0.93052,3.313,4.1977
2.00E-09,0.04,2.00E-09,3.5,-0.3,0.83059,3.2131,4.0978
2.00E-09,0.04,2.00E-09,3.5,-0.2,0.73057,3.1131,3.9978
2.00E-09,0.04,2.00E-09,3.5,-0.1,0.63053,3.013,3.8977
2.00E-09,0.04,2.00E-09,3.5,0,0.5315,2.914,3.7987
2.00E-09,0.04,2.00E-09,3.5,0.1,0.43247,2.815,3.6997
2.00E-09,0.04,2.00E-09,3.5,0.2,0.33243,2.7149,3.5996
2.00E-09,0.04,2.00E-09,3.5,0.3,0.23242,2.6149,3.4996
2.00E-09,0.04,2.00E-09,3.5,0.4,0.1326,2.5151,3.3997
2.00E-09,0.04,2.00E-09,3.5,0.5,0.036758,2.419,3.3018
2.00E-09,0.04,2.00E-09,3.5,0.6,-0.034612,2.3462,3.2158
2.00E-09,0.04,2.00E-09,3.5,0.7,-0.091613,2.2871,3.1369
2.00E-09,0.04,2.00E-09,3.5,0.8,-0.14649,2.2299,3.0587
2.00E-09,0.04,2.00E-09,3.5,0.9,-0.2011,2.1729,2.9806
2.00E-09,0.04,2.00E-09,3.5,1,-0.25568,2.1159,2.9023
2.00E-09,0.04,2.00E-09,3.5,1.1,-0.31027,2.0589,2.8239
